utt_id	wav_path	text_olchiki
train_santalimale_03641	wavs/train_santalimale_03641.wav	ᱢᱤᱫᱼᱟ ᱚᱯᱷᱤᱥ ᱨᱮᱠᱤᱱ ᱠᱟᱹᱢᱤ ᱠᱟᱱ ᱛᱟᱸᱦᱮᱸ ᱛᱮ ᱵᱷᱚᱜᱚᱱ ᱟᱨ ᱥᱚᱱᱚᱛᱤ ᱫᱚ ᱢᱤᱫᱼᱟ ᱛᱮᱜᱮ ᱠᱤᱱ ᱪᱟᱞᱟᱜᱼᱟ ᱦᱤᱡᱩᱜᱼᱟ ᱠᱟᱱ ᱛᱟᱸᱦᱮᱸᱱᱟ।
train_santalimale_03642	wavs/train_santalimale_03642.wav	ᱢᱤᱫᱼᱟ ᱥᱚᱸᱜᱮ ᱪᱟᱞᱟᱜᱼᱟ ᱦᱤᱡᱩᱜᱼᱟ ᱛᱮ ᱩᱱᱚᱠᱤᱱ ᱛᱟᱞᱟ ᱨᱮᱭᱟᱜᱼᱟ ᱨᱚᱲ ᱞᱟᱸᱫᱟ ᱠᱷᱟᱫᱠᱷᱟᱫ ᱠᱷᱚᱱ ᱫᱩᱞᱟᱹᱲ ᱱᱟᱹᱲᱤ ᱚᱢᱚᱱᱚᱜᱼᱟ ᱮᱦᱚᱵᱼᱟ ᱟᱫᱼᱟ ᱠᱤᱱᱟ।
train_santalimale_03643	wavs/train_santalimale_03643.wav	ᱚᱱᱟ ᱫᱩᱞᱟᱹᱲ ᱱᱟᱹᱲᱤ ᱨᱮᱭᱟᱜᱼᱟ ᱪᱷᱟᱱᱫᱟ ᱜᱮ ᱫᱩᱞᱟᱹᱲ ᱡᱷᱟᱴᱟ ᱨᱮ ᱢᱤᱫᱼᱟ ᱫᱤᱱ ᱫᱚ ᱱᱟᱹᱲᱤ ᱵᱟᱡᱚᱜᱼᱟ ᱞᱮᱠᱟ ᱵᱟᱡ ᱟᱫᱼᱟ ᱠᱤᱱᱟᱹ।
train_santalimale_03644	wavs/train_santalimale_03644.wav	ᱵᱟᱝ ᱠᱤᱱ ᱵᱩᱡ ᱫᱟᱲᱮᱹᱭᱟᱫᱟ ᱡᱮ ᱱᱚᱟ ᱱᱟᱹᱲᱤ ᱨᱮ ᱫᱚ ᱡᱚ ᱥᱟᱵᱚᱠᱚᱟ ᱢᱮᱱᱛᱮ।
train_santalimale_03645	wavs/train_santalimale_03645.wav	ᱢᱮᱱᱠᱷᱟᱱ ᱢᱤᱫᱼᱟ ᱫᱤᱱ ᱫᱚ ᱥᱚᱱᱚᱛᱤ, ᱵᱷᱚᱜᱚᱱ ᱮ ᱢᱮᱛᱟᱭ ᱠᱟᱱᱟ ᱡᱮ ᱟᱞᱟᱝ ᱛᱟᱞᱟ ᱨᱮ ᱱᱟᱹᱲᱤ ᱵᱟᱡ ᱞᱮᱱ, ᱚᱱᱟ ᱱᱟᱹᱲᱤ ᱨᱮᱢᱟ ᱡᱟᱹᱞᱤ ᱡᱚ ᱥᱟᱵᱼᱟ ᱮᱱ ᱪᱮᱫᱼᱟ ᱦᱩᱭᱩᱜᱼᱟᱟ।
train_santalimale_03646	wavs/train_santalimale_03646.wav	ᱱᱚᱟ ᱠᱟᱛᱷᱟ ᱵᱷᱚᱜᱚᱱ ᱮ ᱟᱧᱡᱚᱢ ᱠᱮᱫᱼᱟ ᱠᱷᱟᱱ ᱫᱚ ᱟᱹᱰᱤ ᱜᱩᱱ ᱵᱷᱟᱹᱵᱤ ᱨᱮᱭ ᱯᱟᱲᱟᱹᱣᱮᱱᱟ, ᱪᱮᱫᱟᱜᱼᱟ ᱮᱱᱛᱮᱫᱼᱟ ᱚᱲᱟᱹᱜᱼᱟ ᱥᱮᱱ ᱨᱮᱢᱟ ᱱᱚᱸᱝᱠᱟᱱ ᱠᱟᱛᱷᱟ ᱢᱟ ᱵᱟᱝ ᱠᱚ ᱵᱟᱰᱟᱭᱟ।
train_santalimale_03647	wavs/train_santalimale_03647.wav	ᱢᱮᱱᱠᱷᱟᱱ ᱵᱷᱚᱜᱚᱱ ᱮ ᱦᱩᱫᱤᱥ ᱛᱚᱫᱼᱟ ᱠᱮᱫᱟ ᱵᱟᱝ ᱢᱟ ᱱᱚᱟ ᱡᱚ ᱫᱚ ᱤᱧᱟᱹᱜᱼᱟ ᱛᱚᱢᱚᱞ ᱫᱟᱜᱼᱟ ᱨᱮᱭᱟᱜᱼᱟ ᱯᱟᱹᱦᱤᱞ ᱪᱤᱱᱦᱟ ᱠᱟᱱ ᱛᱤᱧᱟᱹ।
train_santalimale_03648	wavs/train_santalimale_03648.wav	ᱱᱚᱟ ᱦᱩᱫᱤᱥ ᱠᱟᱛᱮᱫᱼᱟ ᱵᱷᱚᱜᱚᱱ ᱫᱚ ᱥᱚᱱᱚᱛᱤ ᱥᱚᱢᱟᱡ ᱛᱟᱞᱟ ᱨᱮ ᱥᱟᱸᱣᱛᱟ ᱟᱹᱨᱤ ᱞᱮᱠᱟ ᱠᱟᱛᱮ ᱥᱤᱱᱫᱩᱨᱵᱟᱦᱟ ᱛᱮᱭ ᱵᱩᱱᱫᱤ ᱠᱮᱫᱮᱭᱟ ᱟᱨ ᱢᱤᱫᱼᱟ ᱛᱮ ᱛᱟᱸᱦᱮᱸᱱ ᱠᱤᱱ ᱮᱦᱚᱵᱼᱟ ᱠᱮᱫᱟ।
train_santalimale_03649	wavs/train_santalimale_03649.wav	ᱱᱟᱛᱮ ᱥᱤᱸᱱᱜᱟᱹ ᱦᱚᱸ ᱟᱸᱜᱚᱱᱵᱟᱹᱲᱤ ᱨᱮ ᱴᱤᱪᱟᱹᱨ ᱠᱟᱹᱢᱤᱭ ᱧᱟᱢ ᱠᱮᱫᱟ।
train_santalimale_03650	wavs/train_santalimale_03650.wav	ᱟᱸᱜᱚᱱᱵᱟᱹᱲᱤ ᱴᱤᱪᱟᱹᱨ ᱦᱩᱭ ᱞᱮᱱ ᱠᱷᱟᱱ ᱵᱞᱚᱠ ᱚᱯᱷᱤᱥ ᱮᱢᱟᱱ ᱫᱚ ᱢᱤᱫᱼᱟ ᱪᱟᱞᱟᱜᱼᱟ ᱦᱤᱡᱩᱜᱼᱟ ᱦᱩᱭᱩᱜᱼᱟᱟ।
train_santalimale_03651	wavs/train_santalimale_03651.wav	ᱚᱱᱠᱟ ᱜᱮ ᱥᱤᱸᱱᱜᱟᱹ ᱦᱚᱸ ᱢᱤᱫᱼᱟ ᱨᱚᱜᱚᱲ ᱜᱮ ᱚᱯᱷᱤᱥ ᱨᱮ ᱠᱟᱹᱢᱤ ᱤᱭᱟᱹᱛᱮ ᱵᱞᱚᱠ ᱫᱚᱭ ᱪᱟᱞᱟᱜᱼᱟᱟ।
train_santalimale_03652	wavs/train_santalimale_03652.wav	ᱵᱞᱚᱠ ᱪᱟᱞᱟᱜᱼᱟ ᱪᱟᱞᱟᱜᱼᱟ ᱛᱮ ᱦᱚᱲ ᱠᱚ ᱦᱚᱸ ᱟᱭᱢᱟᱭ ᱧᱟᱯᱟᱢ ᱵᱟᱲᱟᱹ ᱠᱚᱟ।
train_santalimale_03653	wavs/train_santalimale_03653.wav	ᱩᱱᱚᱠᱩ ᱢᱩᱫᱨᱮ ᱜᱮ ᱢᱤᱫᱼᱟ ᱴᱮᱱ ᱥᱩᱨᱡᱩ ᱧᱩᱛᱩᱢᱟᱱᱤᱡᱼᱟ ᱠᱚᱲᱟᱹ ᱥᱚᱸᱜᱮ ᱢᱤᱫᱼᱟ ᱫᱤᱱ ᱦᱚᱨ ᱛᱮ ᱦᱤᱡᱩᱜᱼᱟ ᱡᱚᱠᱷᱟᱱ ᱧᱤᱱᱫᱟᱹ ᱞᱚᱣᱟ ᱵᱮᱞᱮ ᱡᱚᱢ ᱠᱤᱱ ᱚᱬᱲᱚᱝ ᱪᱟᱞᱟᱣᱮᱱᱟ।
train_santalimale_03654	wavs/train_santalimale_03654.wav	ᱡᱟᱸᱦᱟᱸᱱ ᱡᱚ ᱨᱮᱭᱟᱜᱼᱟ ᱨᱟᱥᱟ ᱜᱮ ᱢᱤᱫᱼᱟ ᱫᱚᱢ ᱮ ᱡᱚᱢ ᱞᱮᱠᱷᱟᱱ ᱫᱚᱭ ᱦᱮᱣᱟ ᱤᱫᱤᱜᱼᱟᱟ।
train_santalimale_03655	wavs/train_santalimale_03655.wav	ᱥᱩᱨᱚᱡᱩ ᱟᱡᱼᱟ ᱵᱟᱵᱟ ᱫᱚ ᱟᱛᱚ ᱠᱚᱲᱟᱹ ᱠᱚ ᱞᱟᱹᱭ ᱟᱫᱮᱭᱟ ᱡᱮ ᱥᱩᱨᱡᱩ ᱫᱚ ᱥᱤᱸᱜᱨᱟᱹᱭ ᱨᱮᱱ ᱠᱩᱲᱤ ᱥᱤᱸᱱᱜᱟᱹ ᱚᱠᱟ ᱛᱮᱪᱚ ᱞᱚᱣᱟ ᱵᱮᱞᱮ ᱡᱚᱢ ᱮ ᱤᱫᱤ ᱟᱠᱟᱫᱮᱭᱟ।
train_santalimale_03656	wavs/train_santalimale_03656.wav	ᱮᱱᱮ ᱟᱫᱚ ᱥᱩᱨᱡᱩ ᱟᱡᱼᱟ ᱵᱟᱵᱟ ᱫᱚᱭ ᱯᱟᱸᱡᱟ ᱟᱹᱜᱩ ᱠᱮᱫᱼᱟ ᱠᱤᱱᱟᱹ ᱟᱨ ᱟᱛᱚ ᱢᱟᱹᱸᱡᱷᱤ ᱛᱟᱞᱟ ᱨᱮᱭ ᱵᱟᱦᱟ ᱥᱟᱸᱣᱦᱟ ᱠᱟᱫᱼᱟ ᱠᱤᱱᱟ।
train_santalimale_03657	wavs/train_santalimale_03657.wav	ᱱᱚᱟ ᱤᱭᱟᱹᱛᱮᱜᱮ ᱢᱮᱱ ᱡᱚᱝ ᱫᱚ ᱡᱮ ᱥᱮᱫᱟᱭ ᱠᱷᱚᱱ ᱢᱟᱨᱮ ᱦᱟᱯᱲᱟᱹᱢ ᱠᱚ ᱚᱠᱟ ᱢᱚᱸᱡ ᱦᱚᱨ ᱠᱚ ᱞᱮᱵᱮᱫᱼᱟ ᱞᱟᱹᱰᱩᱨ ᱟᱠᱟᱫᱼᱟ ᱚᱱᱟ ᱦᱚᱨ ᱛᱮ ᱜᱮ ᱵᱚᱱ ᱛᱟᱲᱟᱹᱢ ᱤᱫᱤᱭᱟ।
train_santalimale_03658	wavs/train_santalimale_03658.wav	ᱵᱟᱝ ᱠᱷᱟᱱ ᱮᱴᱟᱜᱼᱟ ᱦᱚᱨ ᱵᱚᱱ ᱯᱟᱸᱡᱟ ᱞᱮᱠᱷᱟᱱ ᱫᱚ ᱡᱟᱹᱨᱩᱲ ᱜᱮ ᱡᱟᱹᱱᱩᱢ ᱛᱮᱫᱚ ᱵᱚᱱ ᱨᱚᱜᱼᱟ ᱯᱟᱴᱯᱟᱴᱟᱜᱼᱟᱟ ᱟᱨ ᱞᱟᱦᱟ ᱥᱮᱱ ᱫᱚ ᱵᱟᱵᱚᱱ ᱞᱟᱦᱟ ᱫᱟᱲᱮᱹᱭᱟᱜᱼᱟᱟ।
train_santalimale_03659	wavs/train_santalimale_03659.wav	ᱮᱱᱛᱮ ᱱᱚᱟ ᱫᱚ ᱥᱮᱫᱟᱭ ᱦᱟᱯᱲᱟᱹᱢ ᱠᱚ ᱟᱹᱰᱤ ᱚᱡᱵᱤᱡ ᱠᱟᱛᱮᱫᱼᱟ ᱜᱮ ᱦᱚᱨ ᱰᱟᱦᱟᱨ ᱫᱚ ᱠᱚ ᱵᱮᱱᱟᱣ ᱚᱴᱚ ᱞᱮᱫᱟ।
train_santalimale_03660	wavs/train_santalimale_03660.wav	ᱚᱱᱟ ᱞᱮᱠᱟ ᱛᱮᱜᱮ ᱡᱟᱹᱱᱤᱡᱼᱟ ᱟᱵᱚ ᱥᱚᱢᱟᱡ ᱪᱷᱟᱰᱟ ᱠᱟᱛᱮᱫᱼᱟ ᱮᱴᱟᱜᱼᱟ ᱥᱚᱢᱟᱡ ᱨᱮᱱ ᱦᱚᱸ ᱟᱵᱚ ᱣᱟᱜᱼᱟ ᱦᱚᱨ ᱠᱚ ᱯᱟᱸᱡᱟᱭᱮᱫᱼᱟ ᱛᱟᱵᱚᱱᱟ।
train_santalimale_03661	wavs/train_santalimale_03661.wav	ᱟᱪᱠᱟ ᱜᱮ ᱥᱟᱸᱜᱮ ᱠᱤᱥᱱᱤ ᱟᱨ ᱮᱢᱟᱱ ᱪᱮᱸᱲᱮᱸᱪᱤᱯᱨᱩᱫᱼᱟ ᱫᱟᱨᱮ ᱛᱩᱠᱟᱹᱠᱟᱱᱫᱦᱟ ᱨᱮ ᱡᱤᱨᱟᱹᱩ ᱵᱟᱲᱟᱹᱣᱟᱠᱟᱱ ᱪᱮᱨᱚᱵᱮᱨᱚ ᱠᱚ ᱮᱦᱚᱵᱼᱟ ᱠᱮᱫᱟ।
train_santalimale_03662	wavs/train_santalimale_03662.wav	ᱩᱱᱚᱠᱩ ᱛᱷᱤᱨ ᱛᱟᱭᱚᱢ ᱠᱩᱱᱫᱲᱤ ᱨᱮ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚ ᱥᱤᱢᱥᱟᱹᱬᱰᱤ ᱦᱚᱸ ᱠᱩᱠᱰᱩᱸᱠᱩᱸᱡᱼᱟ ᱠᱚ ᱮᱦᱚᱵᱼᱟ ᱮᱱ ᱛᱮ ᱨᱟᱹᱢᱩ ᱫᱚᱭ ᱮᱵᱷᱮᱱᱮᱱᱟ ᱟᱨ ᱨᱟᱪᱟ ᱥᱮᱡᱼᱟ ᱮ ᱚᱬᱲᱚᱝᱮᱱᱟ।
train_santalimale_03663	wavs/train_santalimale_03663.wav	ᱢᱟᱭ ᱧᱮᱞᱮ ᱠᱟᱱ ᱯᱩᱨᱩᱵ ᱱᱟᱠᱷᱟ ᱠᱷᱚᱱ ᱵᱷᱩᱨᱠᱟᱜᱼᱟ ᱤᱯᱤᱞᱮᱢ ᱨᱟᱠᱟᱵᱼᱟ ᱦᱤᱡᱩᱜᱼᱟ ᱠᱟᱱ ᱰᱟᱜᱰᱟᱜ।
train_santalimale_03664	wavs/train_santalimale_03664.wav	ᱤᱱᱟᱹᱜᱼᱟ ᱨᱮᱜᱮ ᱨᱟᱹᱢᱩ ᱫᱚᱭ ᱵᱩᱡᱷᱟᱹᱩ ᱠᱮᱫᱟ ᱡᱮ ᱧᱤᱸᱫᱟᱹ ᱵᱚᱸᱜᱟ ᱨᱟᱹᱱᱤ ᱫᱚ ᱟᱭᱟᱜᱼᱟ ᱦᱮᱸᱫᱮ ᱯᱤᱪᱷᱟᱹᱩᱲᱤ ᱫᱚ ᱥᱟᱢᱴᱷᱟᱣᱮ ᱫᱷᱩᱨᱟᱹᱣᱮᱱᱟ, ᱨᱟᱹᱜᱷᱩ ᱭᱟ ᱨᱟᱹᱜᱷᱩ, ᱢᱟ ᱵᱮᱨᱮᱫᱼᱟ ᱢᱮ, ᱠᱟᱰᱟ ᱠᱚ ᱟᱹᱛᱤᱧ ᱤᱫᱤ ᱠᱚᱢ।
train_santalimale_03665	wavs/train_santalimale_03665.wav	ᱢᱤᱫᱼᱟ ᱪᱷᱚᱴ ᱵᱟᱨ ᱪᱷᱚᱴ ᱟᱨ ᱮᱱᱠᱟ ᱜᱮ ᱟᱭᱢᱟ ᱪᱷᱚᱴ ᱦᱚᱦᱚ ᱣᱟᱫᱮ ᱨᱮᱦᱚᱸ ᱨᱟᱹᱜᱷᱩ ᱫᱚ ᱵᱟᱭ ᱵᱮᱨᱮᱫᱼᱟ ᱞᱮᱱᱟ।
train_santalimale_03666	wavs/train_santalimale_03666.wav	ᱪᱟᱞᱟᱣ ᱠᱟᱛᱮᱫᱼᱟ ᱮ ᱧᱮᱞᱮ ᱠᱟᱱ ᱨᱟᱹᱜᱷᱩ ᱢᱟ ᱠᱟᱴᱟᱭ ᱯᱷᱟᱱᱫᱟ ᱠᱟᱱ, ᱢᱚᱪᱟᱭ ᱵᱟᱰᱟᱜᱼᱟᱵᱩᱰᱩᱜᱼᱟ ᱮᱫᱼᱟ, ᱢᱮᱫᱼᱟ ᱢᱟ ᱡᱟᱹᱯᱤᱫᱼᱟ ᱜᱮ।
train_santalimale_03667	wavs/train_santalimale_03667.wav	ᱨᱩᱣᱟᱹᱜᱼᱟᱦᱟᱥᱚ ᱟᱫᱤᱥᱟᱹ ᱦᱚᱲ ᱫᱚ ᱪᱮᱫᱼᱟ, ᱜᱚᱡᱼᱟ ᱦᱚᱲ ᱦᱚᱸᱧ ᱵᱮᱥ ᱮᱫᱼᱟ ᱠᱚᱟ।
train_santalimale_03668	wavs/train_santalimale_03668.wav	ᱤᱧ ᱥᱟᱢᱟᱝ ᱨᱮ ᱡᱚᱛᱚ ᱠᱟᱹᱢᱨᱩᱜᱩᱨᱩ ᱠᱚ ᱞᱤᱪᱟᱹᱲ ᱜᱮᱭᱟ।
train_santalimale_03669	wavs/train_santalimale_03669.wav	ᱨᱟᱹᱜᱷᱩ ᱫᱚ ᱟᱹᱰᱤ ᱵᱷᱟᱵᱱᱟ ᱢᱟᱪᱷᱟ ᱠᱟᱛᱮ ᱮ ᱨᱚᱲ ᱨᱩᱣᱟᱹᱲ ᱠᱮᱫᱟ।
train_santalimale_03670	wavs/train_santalimale_03670.wav	ᱪᱮᱫᱼᱟ ᱞᱮᱠᱟᱱ ᱠᱩᱠᱚᱢᱩᱢ ᱧᱮᱞ ᱠᱮᱫᱼᱟ ᱛᱮ ᱟᱢ ᱫᱚ ᱱᱩᱱᱟᱹᱜᱼᱟ ᱮᱢ ᱵᱷᱟᱵᱱᱟ ᱛᱷᱟᱠᱟᱣᱟᱠᱟᱱᱟ।
train_santalimale_03671	wavs/train_santalimale_03671.wav	ᱡᱟᱹᱱᱩᱢ ᱵᱩᱴᱟᱹ ᱟᱛᱚ ᱛᱮ ᱪᱮᱠᱟ ᱞᱟᱹᱜᱤᱫᱼᱟ ᱪᱚᱧ ᱪᱟᱞᱟᱣᱟᱠᱟᱱ ᱛᱟᱸᱦᱮᱸᱱᱟ।
train_santalimale_03672	wavs/train_santalimale_03672.wav	ᱢᱤᱫᱼᱟ ᱚᱲᱟᱜᱼᱟ ᱠᱷᱚᱱ ᱟᱪᱠᱟ ᱜᱮ ᱨᱟᱜᱼᱟ ᱟᱲᱟᱹᱝ ᱟᱧᱡᱚᱢ ᱛᱮᱧ ᱪᱟᱞᱟᱣᱮᱱᱟ।
train_santalimale_03673	wavs/train_santalimale_03673.wav	ᱟᱧᱡᱚᱢ ᱞᱮᱱᱠᱷᱟᱱ ᱢᱤᱫᱼᱟ ᱴᱮᱡᱼᱟ ᱠᱚᱲᱟᱹ ᱜᱤᱫᱨᱟᱹ ᱜᱮᱞᱵᱟᱨ ᱵᱚᱪᱷᱚᱨ ᱨᱮᱱ ᱜᱟᱞᱟᱥᱟᱝ ᱟᱫᱤᱥᱟᱹ ᱢᱮᱱᱟᱭ।
train_santalimale_03674	wavs/train_santalimale_03674.wav	ᱟᱭᱢᱟ ᱞᱮᱠᱟᱱ ᱚᱡᱷᱟ ᱜᱩᱨᱩ ᱠᱟᱹᱢᱨᱩ ᱩᱱᱤ ᱠᱚᱲᱟᱹ ᱜᱤᱫᱨᱟᱹ ᱡᱷᱟᱲᱡᱷᱟᱲ ᱛᱮᱠᱚ ᱛᱷᱟᱠᱟᱣᱮᱱᱟ ᱟᱨ ᱢᱮᱱᱠᱷᱟᱱ ᱜᱤᱫᱨᱟᱹ ᱢᱟ ᱜᱚᱡᱚᱜᱼᱟ ᱫᱮᱞᱟᱫᱤᱞᱤ ᱨᱮ ᱢᱮᱱᱟᱭ।
train_santalimale_03675	wavs/train_santalimale_03675.wav	ᱱᱟᱹᱲᱤᱧ ᱛᱩᱱᱩᱢ ᱠᱮᱫᱼᱟ ᱛᱟᱭ ᱢᱟ ᱱᱟᱥᱮᱱᱟᱜᱼᱟ ᱞᱟᱲᱟᱹᱜᱼᱟ ᱠᱟᱱ ᱛᱟᱭ।
train_santalimale_03676	wavs/train_santalimale_03676.wav	ᱢᱟ ᱯᱮᱲᱟᱹ ᱵᱟᱹᱵᱩ, ᱢᱟᱢ ᱵᱟᱰᱟᱭ ᱠᱷᱟᱱ ᱢᱟ ᱱᱩᱤ ᱵᱟᱹᱵᱩ ᱜᱤᱫᱨᱟᱹ ᱵᱮᱥ ᱠᱟᱭ ᱛᱤᱧ ᱢᱮ, ᱡᱟᱸᱦᱟᱸᱱᱟᱜᱼᱟ ᱜᱮᱢ ᱢᱮᱱ ᱚᱱᱟ ᱞᱮ ᱮᱢᱟᱢᱟ।
train_santalimale_03677	wavs/train_santalimale_03677.wav	ᱨᱟᱜᱼᱟ ᱦᱚᱢᱚᱨ ᱛᱩᱞᱩᱡᱼᱟ ᱱᱮᱦᱚᱨ ᱠᱮᱫᱟᱭ ᱵᱮᱪᱟᱨᱟ ᱩᱱᱤ ᱜᱤᱫᱨᱟᱹ ᱨᱮᱱ ᱟᱡᱼᱟ ᱜᱚᱜᱚ ᱫᱚ।
train_santalimale_03678	wavs/train_santalimale_03678.wav	ᱟᱹᱰᱤ ᱡᱚᱢᱚᱠ ᱟᱛᱚ ᱦᱚᱲᱟᱜᱼᱟ ᱜᱟᱫᱮᱞ, ᱚᱱᱟ ᱛᱟᱞᱟ ᱨᱮ ᱤᱧ ᱫᱚ ᱢᱟᱨᱟᱝ ᱠᱟᱹᱢᱨᱩᱜᱩᱨᱩᱧ ᱵᱮᱱᱟᱣᱟᱠᱟᱱᱟ।
train_santalimale_03679	wavs/train_santalimale_03679.wav	ᱵᱟᱹᱧ ᱦᱩᱫᱤᱥᱟᱹ ᱧᱟᱢ ᱫᱟᱲᱮᱹᱭᱟᱜᱼᱟ ᱠᱟᱱᱟ ᱪᱮᱠᱟ ᱛᱮᱪᱚ ᱚᱠᱟ ᱠᱷᱚᱱᱪᱚ ᱤᱧᱟᱹᱜᱼᱟ ᱚᱱᱛᱚᱨ ᱠᱷᱚᱱ ᱫᱤᱥᱟᱹ ᱧᱟᱢᱧᱟᱢ ᱛᱮ ᱵᱟᱠᱷᱮᱸᱰ ᱤᱧ ᱮᱦᱚᱵᱼᱟ ᱮᱱᱟ ᱪᱮᱫᱼᱟ ᱠᱚ ᱪᱚ।
train_santalimale_03680	wavs/train_santalimale_03680.wav	ᱟᱨ ᱩᱱᱤ ᱜᱤᱫᱨᱟᱹ ᱡᱷᱟᱡᱷᱟᱲ ᱤᱧ ᱮᱦᱚᱵᱼᱟ ᱮᱱᱟ।
train_santalimale_03681	wavs/train_santalimale_03681.wav	ᱟᱹᱰᱤ ᱩᱥᱟᱹᱨᱟ ᱩᱱᱤ ᱠᱚᱲᱟᱹ ᱜᱤᱫᱨᱟᱹ ᱢᱟᱭ ᱵᱮᱸᱜᱮᱫᱼᱟ ᱠᱮᱫᱼᱟ ᱟᱨ ᱜᱤᱛᱤᱡᱼᱟ ᱠᱷᱚᱱᱮ ᱵᱮᱨᱮᱫᱼᱟ ᱮᱱᱟ।
train_santalimale_03682	wavs/train_santalimale_03682.wav	ᱡᱚᱛᱚ ᱜᱮ ᱟᱹᱰᱤ ᱨᱟᱹᱥᱠᱟᱹ ᱠᱚ ᱟᱹᱤᱠᱟᱹᱩ ᱠᱮᱫᱟ ᱟᱨ ᱟᱹᱰᱤ ᱠᱚ ᱥᱟᱨᱦᱟᱣ ᱠᱮᱫᱮᱧᱟ।
train_santalimale_03683	wavs/train_santalimale_03683.wav	ᱤᱧ ᱫᱚ ᱪᱤᱛᱨᱟᱹ ᱜᱷᱩᱴᱩ ᱟᱛᱚ ᱨᱮᱱ ᱱᱟᱢᱰᱟᱠ ᱜᱩᱨᱩ ᱠᱟᱹᱱᱟᱹᱧ।
train_santalimale_03684	wavs/train_santalimale_03684.wav	ᱤᱧ ᱥᱟᱢᱟᱝ ᱨᱮ ᱮᱴᱟᱜᱼᱟ ᱠᱟᱹᱢᱨᱩᱜᱩᱨᱩ ᱫᱚ ᱡᱚᱛᱚ ᱠᱚ ᱞᱤᱪᱟᱹᱲ ᱜᱮᱭᱟ।
train_santalimale_03685	wavs/train_santalimale_03685.wav	ᱤᱧ ᱫᱚ ᱜᱚᱡᱼᱟ ᱦᱚᱲ ᱦᱚᱸᱧ ᱵᱮᱥ ᱫᱟᱲᱮᱹᱭᱟᱠᱚᱟ।
train_santalimale_03686	wavs/train_santalimale_03686.wav	ᱡᱚᱛᱚ ᱦᱚᱲ ᱟᱱᱫᱚᱲ ᱠᱚ ᱮᱦᱚᱵᱼᱟ ᱮᱱᱟ ᱟᱨ ᱠᱟᱴᱟ ᱦᱟᱹᱲᱚᱵᱼᱟ ᱠᱚ ᱮᱦᱚᱵᱼᱟ ᱮᱱᱟᱫᱟ।
train_santalimale_03687	wavs/train_santalimale_03687.wav	ᱚᱪᱚᱜᱼᱟ ᱮᱫᱼᱟ ᱠᱚ ᱨᱮ ᱦᱚᱸ ᱵᱟᱝᱠᱚ ᱚᱪᱚᱜᱼᱟ ᱠᱟᱱᱟ।
train_santalimale_03688	wavs/train_santalimale_03688.wav	ᱠᱩᱞᱤ ᱠᱮᱫᱮ ᱥᱟᱸᱣ ᱛᱮ ᱨᱟᱹᱜᱷᱩ ᱫᱚ ᱠᱩᱠᱚᱢᱩ ᱨᱮᱭᱟᱜᱼᱟ ᱡᱚ ᱵᱤᱨᱛᱟᱹᱱᱮ ᱞᱟᱹᱭᱪᱟᱵᱟ ᱣᱟᱫᱮᱭᱟ।
train_santalimale_03689	wavs/train_santalimale_03689.wav	ᱟᱢ ᱫᱚ ᱪᱮᱠᱟ ᱛᱮᱪᱚ ᱞᱩᱲᱚᱭᱩᱫᱼᱟ ᱫᱚᱢ ᱵᱮᱱᱟᱣᱮᱱ, ᱵᱟᱝ ᱠᱷᱟᱱ ᱟᱢ ᱫᱚ ᱠᱟᱹᱢᱨᱩᱜᱩᱨᱩ ᱜᱮ ᱵᱮᱱᱟᱜᱼᱟ ᱡᱟᱹᱨᱩᱲ ᱛᱟᱸᱦᱮᱸᱠᱟᱱ ᱛᱟᱢᱟ।
train_santalimale_03690	wavs/train_santalimale_03690.wav	ᱠᱷᱟᱹᱞᱤ ᱟᱢ ᱫᱚ ᱠᱩᱠᱚᱢᱩ ᱜᱮᱢ ᱧᱮᱞᱟ ᱫᱮᱞᱟ ᱵᱮᱨᱮᱫᱚᱜᱼᱟ ᱢᱮ, ᱢᱟᱞᱡᱟᱞ ᱜᱚᱲᱟᱹ ᱠᱷᱚᱱ ᱚᱬᱲᱚᱝ ᱠᱚᱢ ᱟᱨ ᱡᱚᱢᱟᱜᱼᱟ ᱮᱢᱟ ᱠᱚᱢ।
train_santalimale_03691	wavs/train_santalimale_03691.wav	ᱤᱱᱟᱹ ᱢᱮᱱ ᱠᱟᱛᱮ ᱥᱮᱛᱟᱜᱼᱟ ᱮᱱ ᱠᱷᱟᱱ ᱨᱟᱹᱢᱩ ᱫᱚ ᱠᱷᱚᱱᱛᱟ ᱥᱟᱵᱼᱟ ᱠᱟᱛᱮ ᱵᱟᱹᱤᱦᱟᱹᱲ ᱛᱮᱭ ᱪᱟᱞᱟᱣᱮᱱᱟ।
train_santalimale_03692	wavs/train_santalimale_03692.wav	ᱪᱤᱛᱨᱟᱹ ᱜᱷᱩᱴᱩ ᱟᱛᱚ ᱨᱮᱱ ᱵᱷᱚᱠᱛᱟ ᱦᱟᱲᱟᱹᱢ ᱨᱮᱱ ᱯᱚᱱᱭᱟ ᱠᱚᱲᱟ ᱨᱟᱹᱢᱩ, ᱨᱟᱹᱜᱷᱩ, ᱨᱟᱹᱢᱠᱟᱹ ᱟᱨ ᱨᱢᱮᱥ।
