train_santalimale_03820	ᱢᱤᱫᱼᱟ ᱜᱷᱟᱹᱲᱤ ᱠᱷᱟᱱ ᱜᱮ ᱩᱱᱤᱭᱟᱜᱼᱟ ᱡᱟᱸᱝ ᱫᱚ ᱡᱚᱲᱟᱹᱣ ᱠᱟᱛᱮᱫᱼᱟ ᱛᱮᱸᱝᱜᱚ ᱭᱮᱱ ᱨᱚᱠᱚ-ᱨᱚᱠᱚ।
train_santalimale_03821	ᱨᱢᱮᱥ ᱫᱚ ᱚᱱᱟ ᱧᱮᱞᱛᱮ ᱟᱹᱰᱤ ᱟᱸᱴ ᱮ ᱪᱟᱢᱠᱟᱣᱮᱱᱟ ᱵᱚᱛᱚᱨ ᱛᱮ।
train_santalimale_03822	ᱤᱧ ᱫᱚᱧ ᱧᱮᱞᱟᱹᱭᱟ, ᱨᱟᱹᱢᱩ ᱫᱚᱭ ᱢᱮᱱ ᱠᱮᱫᱟ।
train_santalimale_03823	ᱦᱮᱸ ᱢᱟ ᱫᱟᱫᱟ, ᱵᱟᱱᱟᱨ ᱦᱚᱲ ᱩᱱᱤ ᱫᱚ ᱠᱤᱱ ᱩᱜᱼᱟᱥᱟᱹᱣ ᱠᱮᱫᱮᱭᱟ।
train_santalimale_03824	ᱩᱱᱤ ᱦᱚᱸ ᱵᱟᱰᱟᱜᱼᱟ-ᱵᱩᱰᱩᱜᱼᱟ ᱮ ᱫᱷᱩᱨᱟᱹᱣᱮᱱᱟ ᱟᱨ ᱢᱤᱫᱼᱟ ᱜᱷᱟᱹᱲᱤ ᱠᱷᱟᱱ ᱜᱮ ᱛᱟᱹᱨᱩᱵᱼᱟ ᱢᱩᱴᱷᱟᱹᱱᱟᱱ ᱛᱮᱭ ᱡᱮᱞᱮᱱᱟ।
train_santalimale_03825	ᱩᱱᱤ ᱛᱟᱹᱨᱩᱵᱼᱟ ᱧᱮᱞᱛᱮ ᱨᱢᱮᱥ ᱟᱨᱚ ᱛᱮᱫᱼᱟ ᱮ ᱞᱩᱭᱩᱫᱼᱟ-ᱞᱩᱭᱩᱫᱼᱟ ᱟᱠᱟᱱᱟ ᱵᱚᱛᱚᱨ ᱛᱮ।
train_santalimale_03826	ᱩᱱᱤ ᱛᱟᱹᱨᱩᱵᱼᱟ ᱧᱮᱞᱛᱮ ᱯᱮᱱᱮ ᱦᱚᱲ ᱫᱚ ᱟᱹᱰᱤ ᱜᱮ ᱨᱟᱹᱥᱠᱟᱹ ᱠᱚ ᱟᱹᱤᱠᱟᱹᱩ ᱠᱮᱫᱟ।
train_santalimale_03827	ᱢᱮᱱᱮᱫᱼᱟ ᱨᱢᱮᱥ ᱫᱚ ᱩᱱᱤ ᱛᱟᱹᱨᱩᱵᱼᱟ ᱧᱮᱞᱛᱮ ᱡᱚᱢ ᱟᱹᱪᱩᱜᱼᱟ ᱞᱮᱠᱟᱭ ᱟᱹᱤᱠᱟᱹᱣᱮᱫᱟ ᱟᱨ ᱵᱚᱛᱚᱨᱚ-ᱥᱟᱛᱟᱞᱟᱜᱼᱟ ᱢᱚᱱᱮ ᱡᱤᱣᱤ ᱫᱚ ᱞᱩᱯᱩᱡᱼᱟ-ᱞᱩᱯᱩᱡᱼᱟ ᱛᱷᱟᱨᱚ-ᱛᱷᱟᱨᱟᱣ ᱛᱷᱟᱠᱟᱣᱟᱠᱟᱱᱟᱭ।
train_santalimale_03828	ᱤᱧ ᱫᱚ ᱫᱟᱫᱟᱧ ᱡᱤᱣᱟᱹᱫᱮᱭᱟ, ᱨᱟᱹᱢᱠᱟᱹᱭ ᱢᱮᱱ ᱜᱚᱫᱼᱟ ᱠᱮᱫᱟ।
train_santalimale_03829	ᱱᱤᱭᱟᱹ ᱠᱟᱛᱷᱟ ᱟᱧᱡᱚᱢ ᱛᱮ ᱨᱢᱮᱥ ᱟᱨᱛᱮᱫᱼᱟ ᱜᱮᱭ ᱛᱷᱟᱨᱚ-ᱛᱷᱟᱨᱟᱣ ᱛᱷᱟᱠᱟᱣᱟᱠᱟᱱᱟ।
train_santalimale_03830	ᱥᱚᱪᱟᱣ ᱠᱮᱫᱟᱭ ᱱᱩᱠᱩ ᱫᱚ ᱵᱟᱝ ᱜᱮ ᱠᱚ ᱵᱟᱛᱟᱣ, ᱡᱤᱣᱟᱹᱫᱮᱜᱮᱭᱟ ᱠᱚ ᱟᱨ ᱮ ᱡᱤᱣᱟᱹᱫᱼᱟ ᱞᱮᱱ ᱠᱷᱟᱱ ᱠᱷᱟᱹᱴᱤ ᱜᱤᱮ ᱠᱚᱴᱚᱜᱼᱟ ᱜᱚᱞ ᱠᱟᱞᱮᱭᱟ।
train_santalimale_03831	ᱵᱟᱭ ᱡᱤᱣᱤᱭᱟᱫᱟ ᱨᱚᱲ ᱜᱚᱫᱼᱟ ᱠᱮᱫᱟᱭ, ᱟᱞᱚ-ᱫᱟᱫᱟ-ᱟᱞᱚ ᱟᱞᱚᱢ ᱡᱤᱣᱟᱹᱫᱮᱭᱟ, ᱵᱟᱝ ᱠᱷᱟᱱ ᱡᱚᱢ ᱵᱚᱱᱟ ᱛᱟᱹᱨᱩᱵᱼᱟ ᱫᱚᱠᱚ ᱡᱚᱡᱚᱢ ᱜᱮᱭᱟ।
train_santalimale_03832	ᱱᱤᱭᱟᱹ ᱠᱟᱛᱷᱟ ᱨᱚᱲ ᱥᱟᱸᱣ ᱛᱮ ᱩᱱᱚᱠᱩ ᱯᱮᱱᱮ ᱫᱚ ᱟᱹᱰᱤ ᱟᱸᱴ ᱠᱚ ᱨᱩᱦᱮᱫᱼᱟ ᱠᱮᱫᱮᱭᱟ ᱟᱨ ᱦᱚᱨᱚ ᱞᱮᱠᱟ ᱛᱷᱤᱨ ᱠᱚᱜᱼᱟ ᱠᱚ ᱢᱮᱛᱟ ᱫᱮᱭᱟ।
train_santalimale_03833	ᱛᱚᱵᱮ ᱫᱟᱫᱟ ᱵᱟᱯᱮ ᱵᱟᱛᱟᱣᱟ ᱡᱤᱣᱟᱹᱫᱮᱜᱮᱭᱟᱯᱮ ᱦᱟᱹᱯᱟᱹᱭ ᱛᱚᱵᱮ ᱫᱟᱨᱮ ᱨᱮ ᱫᱮᱡᱼᱟ ᱟᱪᱚ ᱣᱟᱹᱧ ᱯᱮ ᱛᱚᱵᱮ ᱡᱤᱣᱟᱹᱫᱮᱯᱮ।
train_santalimale_03834	ᱤᱱᱟᱹᱜᱼᱟ ᱠᱷᱟᱱ ᱜᱮ ᱨᱟᱹᱢᱠᱟᱹ ᱫᱚ ᱵᱟᱰᱟᱠᱚ-ᱵᱩᱰᱩᱜᱼᱟ ᱮ ᱮᱦᱚᱵᱼᱟ ᱮᱱᱟ।
train_santalimale_03835	ᱠᱷᱟᱱ ᱜᱮ ᱩᱱᱤ ᱛᱟᱹᱨᱩᱵᱼᱟ ᱢᱟᱭ ᱡᱤᱣᱤᱭᱟᱱ ᱟᱨ ᱡᱤᱣᱟᱹᱫᱼᱟ ᱥᱟᱸᱣᱛᱮ ᱵᱚᱛᱚᱨ ᱜᱮᱭ ᱦᱩᱬᱰᱨᱟᱹᱩ ᱠᱮᱫᱟ ᱟᱨ ᱞᱟᱹᱴᱩ-ᱞᱟᱹᱴᱩ ᱰᱟᱴᱟ ᱤᱫᱨᱤ ᱜᱮᱭ ᱪᱟᱦᱟᱵᱼᱟ ᱠᱮᱫᱼᱟ।
train_santalimale_03836	ᱵᱚᱛᱚᱨ ᱛᱮ ᱠᱟᱴᱟ ᱠᱷᱤᱸᱰᱭᱟᱹ-ᱯᱟᱴᱮᱫᱼᱟ ᱮᱱ ᱛᱟᱠᱚᱟ ᱦᱟᱹᱲᱟᱜᱼᱟ ᱵᱷᱤᱸᱫᱟᱹᱲᱮᱹᱱᱟ ᱠᱚ, ᱢᱟᱨᱟᱝ ᱞᱟᱹᱴᱩ-ᱞᱟᱹᱴᱩ ᱨᱟᱠᱚᱥ ᱦᱟᱵᱟᱫᱼᱟ ᱢᱮᱱᱛᱮᱭ ᱠᱷᱟᱢᱪᱟᱣ ᱠᱮᱫᱼᱟ ᱠᱚᱟ।
train_santalimale_03837	ᱞᱟᱦᱟ ᱨᱮ ᱫᱚ ᱢᱟᱭᱟᱢᱮ ᱧᱩᱸ ᱠᱮᱫᱼᱟ ᱛᱟᱠᱚᱟ ᱟᱨ ᱤᱱᱟᱹ ᱵᱟᱫ ᱫᱚ ᱨᱟᱴᱠᱚᱵᱼᱟ-ᱨᱟᱴᱠᱚᱵᱼᱟ ᱡᱟᱸᱝᱚ-ᱧᱮᱞ ᱡᱚᱛᱚ ᱠᱩᱲᱚᱭᱩᱫᱼᱟ ᱪᱟᱵᱟ ᱠᱟᱛᱮᱫᱼᱟ ᱡᱚᱢ ᱵᱤᱭᱮᱱ ᱠᱷᱟᱱ ᱰᱷᱮᱠᱟᱨᱟᱛᱮ ᱵᱟᱹᱭᱚ-ᱵᱟᱹᱭ ᱛᱮ ᱨᱩᱜᱩᱢᱚ-ᱨᱩᱜᱩᱢ ᱜᱟᱡᱟᱲ ᱥᱮᱡᱼᱟ ᱡᱤᱨᱟᱹᱣᱚᱜᱼᱟ ᱮ ᱢᱚᱦᱚᱬᱰᱟᱭᱮᱱᱟ।
train_santalimale_03838	ᱜᱟᱡᱟᱲ ᱞᱟᱛᱟᱨ ᱡᱷᱩᱸᱲ ᱨᱮ ᱪᱟᱞᱟᱣ ᱠᱟᱛᱮᱫᱼᱟ ᱵᱩᱨᱩᱢ ᱦᱟᱯᱮ ᱮᱱᱟᱭ।
train_santalimale_03839	ᱩᱱᱤ ᱡᱚᱢᱵᱤ ᱛᱟᱹᱨᱩᱵᱼᱟ ᱧᱮᱞᱛᱮ ᱨᱢᱮᱥ ᱫᱚ ᱵᱟᱹᱤ-ᱵᱟᱹᱤ ᱫᱟᱨᱮ ᱠᱷᱚᱱᱮ ᱯᱷᱮᱰ ᱮᱱᱟ ᱟᱨ ᱦᱤᱰᱤᱨᱚ-ᱦᱤᱰᱤᱨ ᱢᱮᱫᱼᱟᱫᱟᱜᱼᱟ ᱡᱚᱫᱼᱟ-ᱡᱚᱫᱼᱟ ᱛᱮ ᱚᱲᱟᱜᱼᱟ ᱛᱮ ᱥᱩᱰᱩᱪᱩ ᱦᱚᱨ ᱥᱟᱵᱼᱟ ᱠᱟᱛᱮᱫᱼᱟ ᱮ ᱢᱚᱦᱚᱬᱰᱟ ᱦᱮᱡᱼᱟ ᱮᱱᱟ।
train_santalimale_03840	ᱚᱱᱟ ᱛᱮ ᱠᱚ ᱢᱮᱱᱟ ᱟᱹᱠᱤᱞ ᱨᱮ ᱜᱮ ᱫᱟᱲᱮᱹ ᱫᱚ ᱢᱮᱱᱟᱜᱼᱟᱟ।
train_santalimale_03841	ᱠᱟᱛᱷᱟ ᱨᱮᱠᱚ ᱢᱮᱱᱟ, ᱵᱟᱝᱢᱟ, ᱡᱟᱸᱦᱟᱸ ᱛᱤᱱᱟᱹᱜᱼᱟ ᱜᱮ ᱫᱤᱥᱚᱢ ᱫᱟᱲᱟᱹᱱ ᱢᱮ ᱥᱮ ᱢᱤᱫᱼᱟ ᱵᱤᱛᱟᱹ ᱞᱟᱡᱼᱟ ᱞᱟᱹᱜᱤᱫᱼᱟ ᱪᱤᱨᱜᱟᱹᱞ ᱛᱮ ᱠᱟᱹᱢᱤ ᱡᱚᱝ ᱢᱮ।
train_santalimale_03842	ᱢᱮᱱᱠᱷᱟᱱ ᱠᱩᱞᱦᱤ-ᱫᱷᱩᱲᱤ ᱨᱮᱭᱟᱜᱼᱟ ᱢᱟᱱ ᱫᱚ ᱚᱦᱚᱢ ᱦᱤᱲᱤᱧ ᱫᱟᱲᱮᱹ ᱠᱮᱭᱟ।
train_santalimale_03843	ᱱᱚᱟ ᱡᱤᱭᱚᱱ ᱯᱩᱨᱤ ᱨᱮ ᱛᱤᱱᱟᱹᱜᱼᱟ ᱫᱤᱱᱮᱢ ᱛᱟᱸᱦᱮᱸᱱᱟ, ᱩᱱᱟᱹᱜᱼᱟ ᱫᱤᱱ ᱦᱟᱹᱵᱤᱡᱼᱟ ᱜᱮ ᱠᱩᱞᱦᱤ-ᱫᱷᱩᱲᱤ ᱨᱮᱭᱟᱜᱼᱟ ᱢᱟᱭᱟ-ᱵᱟᱹᱛᱤ ᱫᱚ ᱰᱤᱜᱚ-ᱰᱤᱜ ᱡᱩᱞᱩᱜᱼᱟ ᱛᱮᱜᱮ ᱛᱟᱸᱦᱮᱸᱱᱟ।
train_santalimale_03844	ᱢᱤᱫᱼᱟ ᱢᱚᱱᱮ ᱛᱮ ᱛᱤᱱ ᱨᱮ ᱱᱚᱟ ᱠᱩᱞᱦᱤ-ᱫᱷᱩᱲᱤ ᱨᱮᱭᱟᱜᱼᱟ ᱢᱟᱭᱟ-ᱵᱟᱹᱛᱤ ᱫᱚ ᱰᱤᱜᱚ-ᱰᱤᱜ ᱡᱩᱞᱩᱜᱼᱟ ᱛᱮᱜᱮ ᱛᱟᱸᱦᱮᱸᱱᱟ।
train_santalimale_03845	ᱢᱤᱫᱼᱟ ᱢᱚᱱᱮ ᱛᱮ ᱛᱤᱱ ᱨᱮ ᱱᱚᱟ ᱠᱩᱞᱦᱤ-ᱫᱷᱩᱲᱤ ᱨᱮᱭᱟᱜᱼᱟ ᱡᱤᱭᱟᱹᱲ ᱫᱤᱱ ᱫᱤᱥᱟᱹ ᱟᱹᱪᱩᱨᱚᱜᱼᱟᱟ, ᱩᱱ ᱡᱚᱠᱷᱟᱱ ᱜᱮ ᱵᱩᱨᱥᱤ ᱥᱮᱸᱜᱮᱞ ᱞᱮᱠᱟ ᱡᱤᱣᱤ ᱫᱚ ᱞᱚᱜᱼᱟᱟ ᱟᱨ ᱢᱚᱱᱮ-ᱢᱚᱱᱮ ᱛᱮᱜᱮ ᱢᱮᱫᱼᱟ-ᱫᱟᱜᱼᱟ ᱫᱚ ᱡᱚᱨᱚᱠᱚᱟ।
train_santalimale_03846	ᱫᱮᱣᱚᱜᱷᱚᱨ ᱠᱷᱚᱱ ᱜᱚᱰᱰᱟ ᱪᱟᱞᱟᱜᱼᱟ ᱡᱚᱠᱷᱟᱱ ᱦᱚᱸᱥᱰᱤᱦᱟᱹ ᱛᱟᱭᱚᱢ ᱨᱮ ᱠᱷᱚᱱᱟᱜᱼᱟ ᱯᱟᱹᱪᱷᱤᱢ ᱱᱟᱠᱷᱟ ᱥᱮᱡᱼᱟ ᱠᱚᱭᱚᱜᱼᱟ ᱜᱚᱫᱼᱟ ᱞᱮᱠᱷᱟᱱ ᱢᱤᱫᱼᱟ ᱴᱮᱡᱼᱟ ᱵᱩᱨᱩ ᱧᱮᱞ ᱧᱟᱢᱚᱜᱼᱟᱟ।
train_santalimale_03847	ᱚᱱᱟ ᱫᱚ ᱥᱟᱞᱜᱟ ᱵᱩᱨᱩ ᱠᱚ ᱢᱮᱛᱟᱜᱼᱟᱟ।
train_santalimale_03848	ᱚᱱᱟ ᱵᱩᱨᱩ ᱨᱮ ᱫᱚ ᱟᱹᱰᱤ ᱠᱚᱢ ᱫᱟᱨᱮ ᱢᱮᱱᱟᱜᱼᱟᱟ।
train_santalimale_03849	ᱚᱱᱟ ᱨᱮ ᱫᱚ ᱞᱟᱹᱴᱩ-ᱞᱟᱹᱴᱩ ᱫᱷᱤᱨᱤ ᱜᱮ ᱰᱷᱮᱨ ᱫᱚ ᱢᱮᱱᱟᱜᱼᱟᱟ ᱟᱨ ᱚᱱᱟ ᱫᱟᱱᱫᱮᱨ ᱵᱮᱲᱦᱟᱭ ᱛᱮ ᱫᱚ ᱮᱠᱮᱱ ᱦᱟᱹᱸᱰᱩ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱟ।
train_santalimale_03850	ᱚᱱᱟᱛᱮ ᱚᱱᱟ ᱫᱚ ᱦᱟᱹᱸᱰᱩ ᱵᱩᱨᱩ ᱦᱚᱸ ᱠᱚ ᱢᱮᱛᱟᱜᱼᱟᱟ।
train_santalimale_03851	ᱚᱱᱟ ᱵᱩᱨᱩ ᱠᱷᱚᱱ ᱩᱛᱟᱹᱨᱚ-ᱯᱩᱨᱩᱵ ᱥᱮᱡᱼᱟ ᱵᱮᱸᱜᱮᱫᱼᱟ ᱜᱚᱫᱼᱟ ᱞᱮᱠᱷᱟᱱ ᱢᱤᱫᱼᱟ ᱴᱮᱡᱼᱟ ᱟᱛᱚ ᱧᱮᱞ ᱧᱟᱢᱚᱜᱼᱟᱟ।
train_santalimale_03852	ᱚᱱᱟ ᱫᱚ ᱛᱟᱢᱵᱟᱡᱚᱲ ᱟᱛᱚ ᱠᱚ ᱢᱮᱛᱟᱜᱼᱟᱟ।
train_santalimale_03853	ᱚᱱᱟ ᱛᱟᱢᱵᱟᱡᱚᱲ ᱟᱛᱚ ᱨᱮ ᱫᱚ ᱮᱠᱮᱱ ᱦᱚᱲᱚ-ᱦᱚᱯᱚᱱ ᱜᱮ ᱢᱮᱱᱟᱜᱼᱟᱠᱚᱟ।
train_santalimale_03854	ᱚᱱᱟ ᱟᱛᱚ ᱨᱮᱭᱟᱜᱼᱟ ᱠᱩᱞᱦᱤ ᱫᱚ ᱫᱟᱹᱠᱷᱤᱱ ᱟᱨ ᱯᱩᱨᱩᱵᱚ-ᱯᱟᱹᱪᱷᱤᱢ ᱥᱮᱡᱼᱟ ᱛᱮ ᱢᱮᱱᱟᱜᱼᱟᱟ।
train_santalimale_03855	ᱚᱱᱟ ᱟᱛᱚ ᱫᱚ ᱩᱞ, ᱢᱟᱛᱠᱚᱢ, ᱛᱟᱞᱮ, ᱠᱷᱤᱡᱩᱨ, ᱢᱟᱫᱼᱟ, ᱥᱟᱨᱡᱚᱢ ᱟᱨ ᱥᱤᱧᱡᱚᱸ ᱫᱟᱨᱮ ᱛᱮ ᱮᱥᱮᱫᱼᱟ ᱟᱠᱟᱱᱟ।
train_santalimale_03856	ᱫᱟᱲᱟᱹᱱᱠᱟᱱ ᱫᱤᱥᱚᱢ ᱯᱮᱲᱟᱹ ᱫᱚ ᱚᱱᱟ ᱟᱛᱚ ᱧᱮᱞ ᱛᱮᱜᱮ ᱠᱚ ᱵᱩᱡᱦᱟᱹᱩ ᱜᱚᱫᱟ ᱵᱟᱝᱢᱟ ᱚᱱᱟ ᱫᱚ ᱦᱚᱲ ᱟᱛᱚ ᱠᱟᱱ ᱜᱮᱭᱟ।
train_santalimale_03857	ᱚᱱᱟ ᱟᱛᱚ ᱠᱷᱚᱱ ᱯᱟᱹᱪᱷᱤᱢ ᱯᱟᱦᱴᱟ ᱨᱮ ᱫᱚ ᱢᱤᱫᱼᱟ ᱴᱮᱡᱼᱟ ᱜᱟᱰᱟ ᱢᱮᱱᱟᱜᱼᱟᱟ।
train_santalimale_03858	ᱚᱱᱟ ᱫᱚ ᱛᱟᱢᱵᱟᱡᱚᱲ ᱜᱟᱰᱟᱠᱚ ᱢᱮᱛᱟᱜᱼᱟᱟ।
train_santalimale_03859	ᱚᱱᱟ ᱟᱛᱚ ᱵᱮᱲᱦᱟᱭ ᱛᱮ ᱫᱚ ᱵᱟᱹᱫᱚ-ᱵᱟᱹᱤᱦᱟᱹᱰ ᱟᱨ ᱥᱚᱲᱚ ᱯᱮᱨᱮᱡᱼᱟ ᱟᱠᱟᱱᱟ।
train_santalimale_03860	ᱟᱛᱚ ᱨᱮᱭᱟᱜᱼᱟ ᱫᱟᱹᱠᱷᱤᱱ ᱠᱩᱞᱦᱤ ᱢᱩᱪᱟᱹᱫᱼᱟ ᱨᱮ ᱢᱤᱫᱼᱟ ᱴᱮᱡᱼᱟ ᱟᱹᱠᱤᱞ ᱚᱲᱟᱜᱼᱟ ᱢᱮᱱᱟᱜᱼᱟᱟ।
train_santalimale_03861	ᱚᱱᱟ ᱟᱹᱠᱤᱞ ᱚᱲᱟᱜᱼᱟ ᱥᱚᱨ ᱨᱮᱜᱮ ᱡᱚᱡᱚ ᱫᱟᱨᱮ ᱞᱟᱛᱟᱨ ᱨᱮ ᱤᱱᱫᱟᱹᱨᱟ ᱠᱩᱧ ᱢᱮᱱᱟᱜᱼᱟᱟ।
train_santalimale_03862	ᱦᱚᱨ ᱛᱮ ᱯᱟᱨᱚᱢᱚᱜᱼᱟ ᱦᱚᱲ ᱫᱚ ᱚᱬᱰᱮ ᱜᱮ ᱫᱟᱜᱼᱟ ᱧᱩᱸ ᱠᱟᱛᱮ ᱠᱚ ᱡᱤᱨᱟᱹᱩ ᱧᱚᱜᱚᱜᱼᱟᱟ।
train_santalimale_03863	ᱚᱱᱟ ᱟᱛᱚ ᱨᱮ ᱫᱚ ᱫᱟᱜᱼᱟ ᱨᱮᱭᱟᱜᱼᱟ ᱡᱟᱸᱦᱟᱱ ᱠᱚᱥᱴᱚ ᱜᱮ ᱵᱟᱹᱱᱩᱜᱼᱟᱟ, ᱪᱮᱫᱟᱜᱼᱟ ᱡᱮ ᱚᱲᱟᱜᱼᱟ ᱯᱤᱪᱷᱟ ᱴᱮᱱᱟ ᱠᱩᱧ, ᱥᱚᱨ ᱨᱮ ᱜᱮ ᱡᱟᱦᱮᱨ ᱴᱷᱮᱱ ᱲᱟᱹᱰᱤ ᱟᱨ ᱲᱟᱹᱵᱨᱟᱹᱜᱼᱟ ᱞᱟᱹᱜᱤᱫᱼᱟ ᱟᱹᱠᱤᱞ ᱚᱲᱟᱹᱜᱼᱟ ᱠᱩᱲᱟᱢ ᱨᱮ ᱜᱟᱵᱞᱟ ᱡᱟᱹᱱᱩᱢ ᱫᱟᱨᱮ ᱛᱮ ᱫᱟᱱᱟᱝ ᱟᱠᱟᱱ ᱯᱩᱠᱷᱨᱤ ᱢᱮᱱᱟᱜᱼᱟᱟ।
train_santalimale_03864	ᱚᱱᱟ ᱟᱛᱚ ᱨᱮ ᱫᱚ ᱯᱮᱭᱟ ᱠᱩᱞᱦᱤ ᱢᱮᱱᱟᱜᱼᱟᱟ।
train_santalimale_03865	ᱟᱨ ᱛᱟᱞᱟ ᱠᱩᱞᱦᱤ ᱫᱚ ᱢᱟᱹᱸᱡᱷᱤ ᱠᱩᱞᱦᱤ ᱠᱟᱱᱟ ᱟᱨ ᱚᱱᱟ ᱫᱚ ᱟᱹᱰᱤ ᱨᱟᱹᱥᱤ ᱟᱛᱚ ᱠᱩᱞᱦᱤ ᱠᱟᱱᱟ।
train_santalimale_03866	ᱫᱚᱝ, ᱞᱟᱜᱰᱮᱸ, ᱵᱟᱦᱟ, ᱥᱚᱦᱨᱟᱭ ᱵᱟᱝ ᱱᱤᱥᱩᱱᱚᱜᱼᱟᱟ।
train_santalimale_03867	ᱚᱱᱟ ᱟᱛᱚ ᱨᱮᱭᱟᱜᱼᱟ ᱠᱩᱞᱦᱤ-ᱫᱷᱩᱲᱤ ᱨᱮ ᱡᱟᱸᱦᱟᱸᱭ ᱜᱮ ᱢᱤᱫᱼᱟ ᱫᱚᱢᱮ ᱥᱮᱱ ᱞᱮᱱᱠᱷᱟᱱ ᱚᱬᱰᱮᱱᱟᱜᱼᱟ ᱢᱟᱭᱟ ᱫᱚ ᱵᱟᱝ ᱦᱤᱲᱤᱧ ᱫᱟᱲᱮᱭᱟᱜᱼᱟᱟ।
train_santalimale_03868	ᱚᱱᱟ ᱛᱟᱢᱵᱟᱡᱚᱲ ᱟᱛᱚ ᱨᱮ ᱜᱮ ᱵᱟᱦᱟ ᱢᱟᱹᱸᱭ ᱫᱚ ᱢᱟᱱᱫᱟᱨ ᱵᱩᱨᱩ ᱠᱷᱚᱱᱠᱚ ᱟᱹᱜᱩ ᱠᱮᱫᱮᱭᱟ।
train_santalimale_03869	ᱦᱚᱞᱟ ᱢᱟᱦᱚᱱᱫᱮᱨ ᱜᱮ ᱩᱱᱤ ᱫᱚ ᱢᱤᱫᱼᱟ ᱜᱮᱞ ᱛᱩᱨᱩᱤ ᱥᱮᱨᱢᱟᱭ ᱞᱮᱵᱮᱫᱼᱟ ᱯᱟᱨᱚᱢ ᱠᱮᱫᱟ।
train_santalimale_03870	ᱩᱱᱤ ᱫᱚ ᱮᱱᱮ ᱜᱮ ᱜᱩᱞᱟᱹᱧᱡ ᱵᱟᱦᱟ ᱞᱮᱠᱟᱭ ᱵᱷᱚᱴᱚᱜᱼᱟ ᱜᱚᱫᱼᱟ ᱟᱠᱟᱱ ᱛᱟᱸᱦᱮᱸᱠᱟᱱᱟ।
train_santalimale_03871	ᱪᱟᱸᱫᱚ ᱵᱟᱵᱟ ᱫᱟᱭᱟ ᱛᱮ ᱩᱱᱤ ᱫᱚ ᱨᱩᱯ ᱦᱚᱸ ᱫᱤᱵᱤ ᱞᱮᱠᱟ ᱜᱮᱭ ᱧᱟᱢ ᱟᱠᱟᱫᱼᱟ ᱛᱟᱸᱦᱮᱸᱠᱟᱱᱟ।
train_santalimale_03872	ᱩᱱᱤᱭᱟᱜᱼᱟ ᱩᱴᱤ-ᱩᱴᱤ ᱦᱚᱨᱚᱜᱼᱟ ᱛᱟᱸᱦᱮᱸᱠᱟᱱ ᱛᱟᱭᱟ।
train_santalimale_03873	ᱥᱟᱹᱲᱤ ᱛᱮ ᱵᱟᱱᱫᱮ ᱠᱟᱛᱮ ᱠᱟᱥᱚ ᱫᱚ ᱵᱤᱫᱞᱟᱹᱭ- ᱵᱤᱫᱞᱟᱹᱭ ᱮ ᱠᱚᱞᱥᱟᱭᱮᱫᱼᱟ ᱛᱟᱸᱦᱮᱸᱠᱟᱱᱟ।
train_santalimale_03874	ᱞᱤᱥᱟᱹᱭᱚ-ᱞᱚᱥᱚᱭᱮ ᱛᱟᱲᱟᱹᱢ ᱵᱟᱲᱟᱹᱭᱮᱫᱼᱟ ᱠᱟᱱ ᱛᱟᱸᱦᱮᱸᱠᱟᱱᱟ।
train_santalimale_03875	ᱦᱚᱲᱢᱚ ᱫᱚ ᱞᱮᱜᱼᱟ ᱞᱮᱠᱟ ᱟᱨ ᱰᱟᱬᱰᱟ ᱫᱚ ᱪᱩᱢᱩᱠ ᱞᱮᱠᱟ ᱛᱟᱸᱦᱮᱸᱠᱟᱱ ᱛᱟᱭᱟ।
train_santalimale_03876	ᱞᱟᱸᱫᱟᱭ ᱡᱚᱠᱷᱟᱱ ᱞᱩᱴᱤ ᱛᱟᱞᱟ ᱨᱮ ᱰᱟᱴᱟ ᱫᱚ ᱛᱚᱟ ᱵᱟᱦᱟ ᱞᱮᱠᱟ ᱧᱮᱞ ᱜᱚᱫᱚᱜᱼᱟ ᱠᱟᱱ ᱛᱟᱭ ᱛᱟᱸᱦᱮᱸᱠᱟᱱᱟ।
train_santalimale_03877	ᱢᱩᱸ ᱫᱚ ᱢᱤᱨᱩ ᱴᱷᱚᱴᱟ ᱞᱮᱠᱟ ᱟᱹᱰᱤ ᱢᱚᱸᱡ ᱧᱮᱞᱚᱜᱼᱟ ᱠᱟᱱ ᱛᱟᱭ ᱛᱟᱸᱦᱮᱸᱠᱟᱱᱟ।
train_santalimale_03878	ᱩᱱᱤᱭᱟᱜᱼᱟ ᱢᱩᱞᱩᱡᱼᱟ-ᱢᱩᱞᱩᱡᱼᱟ ᱞᱟᱸᱫᱟ ᱛᱮ ᱫᱚ ᱢᱩᱦᱱᱤ ᱜᱚᱫᱚᱜᱼᱟ ᱞᱮᱠᱟ ᱟᱹᱤᱠᱟᱹᱩᱜᱼᱟ ᱠᱟᱱ ᱛᱟᱸᱦᱮᱸᱠᱟᱱᱟ।
