मेरे पास बारह लड़की हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱜᱮᱞ ᱵᱟᱨ ᱜᱚᱴᱟᱝ ᱠᱩᱲᱤ ᱜᱤᱫᱽᱨᱟᱹ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।	hi2sat_f1=0.38(model:ᱤᱧᱟᱹᱜ ᱵᱟᱨ ᱜᱚᱴᱟᱝ ᱠᱩᱲᱤ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ ᱾)
मेज़ पर चालीस एक लड़की हैं।	ᱴᱮᱵᱩᱞ ᱨᱮ ᱯᱩᱱ ᱜᱮᱞ ᱢᱤᱫ ᱜᱚᱴᱟᱝ ᱠᱩᱲᱤ ᱜᱤᱫᱽᱨᱟᱹ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.25(model:ᱴᱮᱵᱤᱞ ᱨᱮ40 ᱦᱚᱲ ᱢᱤᱫ ᱠᱩᱲᱤ ᱾); sat2hi_f1=0.36(model:टेबल पर चौदह लड़कियों हैं।)
विद्यालय में नौ चावल हैं।	ᱵᱤᱨᱫᱟᱹᱜᱲ ᱨᱮ ᱟᱨᱮ ᱜᱚᱴᱟᱝ ᱪᱟᱣᱞ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.29(model:ᱵᱤᱨᱫᱟᱹᱜᱟᱲ ᱨᱮ 9 ᱜᱚᱴᱟᱝ ꯆꯦꯡ ᱢᱮᱱᱟᱜᱼᱟ ᱾)
मेज़ पर एक सब्ज़ी हैं।	ᱴᱮᱵᱩᱞ ᱨᱮ ᱢᱤᱫ ᱜᱚᱴᱟᱝ ᱥᱚᱵᱽᱡᱤ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.15(model:ᱴᱮᱵᱤᱞ ᱨᱮ ᱢᱤᱫᱴᱟᱝ ᱥᱟᱡᱚᱥ ᱢᱮᱱᱟᱜᱼᱟ ᱾); sat2hi_f1=0.40(model:टेबल पर एक सब्जी है।)
विद्यालय में नौ मुर्गी हैं।	ᱵᱤᱨᱫᱟᱹᱜᱲ ᱨᱮ ᱟᱨᱮ ᱜᱚᱴᱟᱝ ᱢᱩᱠᱨᱤ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.43(model:ᱵᱤᱨᱫᱟᱹᱜᱟᱲ ᱨᱮ 9 ᱜᱚᱴᱟᱝ ᱢᱩᱠᱨᱤ ᱢᱮᱱᱟᱜᱼᱟ ᱾); sat2hi_f1=0.60(model:छिंदवाड़ा में नौ मुर्गियां हैं।)
यह बाज़ार अच्छा है।	ᱱᱚᱣᱟ ᱫᱚ ᱵᱟᱡᱟᱨ ᱱᱟᱯᱟᱭ ᱠᱟᱱᱟ।	hi2sat_f1=0.50(model:ᱱᱚᱶᱟ ᱵᱟᱡᱟᱨ ᱫᱚ ᱟᱹᱰᱤ ᱱᱟᱯᱟᱭ ᱠᱟᱱᱟ ᱾); sat2hi_f1=0.60(model:यह बाजार के लिए अच्छा है।)
क्या यह दाल अच्छा है?	ᱪᱮᱫ ᱱᱚᱣᱟ ᱫᱟᱞ ᱱᱟᱯᱟᱭ ᱠᱟᱱᱟ?	hi2sat_f1=0.55(model:ᱱᱚᱶᱟ ᱫᱟᱞᱤ ᱫᱚ ᱪᱮᱫ ᱱᱟᱯᱟᱭ ᱠᱟᱱᱟ?)
मेज़ पर चालीस तेल हैं।	ᱴᱮᱵᱩᱞ ᱨᱮ ᱯᱩᱱ ᱜᱮᱞ ᱜᱚᱴᱟᱝ ᱛᱮᱞ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.14(model:ᱴᱮᱵᱤᱞ ᱨᱮ40 ᱜᱚᱴᱟᱝ ᱳᱭᱮᱞ ᱢᱮᱱᱟᱜᱼᱟ ᱾); sat2hi_f1=0.36(model:तालिका में चार दस तेल हैं।)
मेज़ पर तेरह नारियल हैं।	ᱴᱮᱵᱩᱞ ᱨᱮ ᱜᱮᱞ ᱯᱮ ᱜᱚᱴᱟᱝ ᱱᱟᱨᱤᱭᱟᱞ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.40(model:ᱴᱮᱵᱤᱞ ᱨᱮ ᱯᱮ ᱜᱚᱴᱟᱝ ᱱᱟᱨᱠᱮᱞ ᱢᱮᱱᱟᱜᱼᱟ ᱾)
मेज़ पर चालीस दो आम हैं।	ᱴᱮᱵᱩᱞ ᱨᱮ ᱯᱩᱱ ᱜᱮᱞ ᱵᱟᱨ ᱜᱚᱴᱟᱝ ᱟᱢ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.27(model:ᱴᱮᱵᱤᱞ ᱨᱮ ᱵᱟᱨ ᱦᱚᱲ ᱥᱟᱫᱷᱟᱨᱚᱱ ᱾); sat2hi_f1=0.55(model:मेज़ पर चौगुना आप हैं।)
मेरे पास दो लड़की हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱵᱟᱨ ᱜᱚᱴᱟᱝ ᱠᱩᱲᱤ ᱜᱤᱫᱽᱨᱟᱹ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।	hi2sat_f1=0.14(model:ᱤᱧᱟᱹᱜ ᱵᱟᱨᱭᱟ ᱠᱩᱲᱤ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ ᱾)
यह सफ़ेद रंग है।	ᱱᱚᱣᱟ ᱫᱚ ᱫᱟᱹᱲ ᱨᱚᱝ ᱠᱟᱱᱟ।	hi2sat_f1=0.36(model:ᱱᱚᱶᱟ ᱫᱚ ᱢᱤᱫᱴᱟᱝ ᱥᱟᱭᱴ ᱨᱚᱝ ᱾); sat2hi_f1=0.60(model:यह एक दौड़ने वाला रंग है।)
विद्यालय में अस्सी दूध हैं।	ᱵᱤᱨᱫᱟᱹᱜᱲ ᱨᱮ ᱤᱨᱟᱹᱞ ᱜᱮᱞ ᱜᱚᱴᱟᱝ ᱫᱩᱫᱷ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.27(model:ᱵᱤᱨᱫᱟᱹᱜᱟᱲ ᱨᱮ 80 ᱜᱚᱴᱟᱝ دودھ ᱢᱮᱱᱟᱜᱼᱟ ᱾); sat2hi_f1=0.36(model:गढ़ में आठ दस डंडे हैं।)
मेरे पास चालीस पाँच मुर्गी हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱯᱩᱱ ᱜᱮᱞ ᱢᱚᱬᱮ ᱜᱚᱴᱟᱝ ᱢᱩᱠᱨᱤ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।	hi2sat_f1=0.67(model:ᱤᱧ ᱴᱷᱮᱱ 40 ᱜᱚᱴᱟᱝ ᱢᱚᱬᱮ ᱜᱚᱴᱟᱝ ᱢᱩᱠᱨᱤ ᱢᱮᱱᱟᱜᱼᱟ ᱾)
मेज़ पर चालीस ब्लैकबोर्ड हैं।	ᱴᱮᱵᱩᱞ ᱨᱮ ᱯᱩᱱ ᱜᱮᱞ ᱜᱚᱴᱟᱝ ᱵᱞᱟᱠᱵᱚᱨᱰ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.14(model:ᱴᱮᱵᱤᱞ ᱨᱮ40 ᱜᱚᱴᱟᱝ ᱵᱞᱟᱠᱵᱳᱨᱰ ᱢᱮᱱᱟᱜᱼᱟ ᱾); sat2hi_f1=0.18(model:तालिका में चार दस ब्लैकबर्ड हैं।)
मेज़ पर बीस तीन लड़की हैं।	ᱴᱮᱵᱩᱞ ᱨᱮ ᱠᱩᱲᱤ ᱯᱮ ᱜᱚᱴᱟᱝ ᱠᱩᱲᱤ ᱜᱤᱫᱽᱨᱟᱹ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.59(model:ᱴᱮᱵᱤᱞ ᱨᱮ ᱯᱮ ᱜᱚᱴᱟᱝ ᱠᱩᱲᱤ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ ᱾); sat2hi_f1=0.31(model:टेबुल में लड़कियों की तीन बेटियाँ हैं।)
मेरे पास सत्तर माँ हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱮᱭᱟᱭ ᱜᱮᱞ ᱜᱚᱴᱟᱝ ᱟᱫᱟᱢ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।	hi2sat_f1=0.27(model:ᱤᱧᱟᱹᱜ ᱮᱭᱟᱭ ᱜᱚᱴᱟᱝ ᱟᱭᱳ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ ᱾); sat2hi_f1=0.55(model:मेरे पास सात हजार आदम हैं।)
विद्यालय में चौदह आदमी हैं।	ᱵᱤᱨᱫᱟᱹᱜᱲ ᱨᱮ ᱜᱮᱞ ᱯᱩᱱ ᱜᱚᱴᱟᱝ ᱦᱚᱲ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.47(model:ᱵᱤᱨᱫᱟᱹᱜᱟᱲ ᱨᱮ ᱜᱮᱞ ᱜᱮᱞ ᱦᱚᱲ ᱠᱚ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ ᱾); sat2hi_f1=0.55(model:चंडीगढ़ में चौदह लोग रहते हैं।)
विद्यालय में सत्रह काग़ज़ हैं।	ᱵᱤᱨᱫᱟᱹᱜᱲ ᱨᱮ ᱜᱮᱞ ᱮᱭᱟᱭ ᱜᱚᱴᱟᱝ ᱠᱟᱜᱚᱡᱽ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.40(model:ᱵᱤᱨᱫᱟᱹᱜᱟᱲ ᱨᱮ ᱮᱭᱟᱭ ᱜᱚᱴᱟᱝ ᱠᱟᱯᱟᱨ ᱢᱮᱱᱟᱜᱼᱟ ᱾); sat2hi_f1=0.36(model:बोर्ड में दस सात पेपर हैं।)
मेज़ पर चालीस चार केला हैं।	ᱴᱮᱵᱩᱞ ᱨᱮ ᱯᱩᱱ ᱜᱮᱞ ᱯᱩᱱ ᱜᱚᱴᱟᱝ ᱠᱮᱞᱟ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.13(model:ᱴᱮᱵᱤᱞ ᱨᱮ ᱯᱳᱱᱭᱟ ᱠᱟᱞ ᱢᱮᱱᱟᱜᱼᱟ ᱾); sat2hi_f1=0.36(model:टेबल पर चौदह टीले हैं।)
विद्यालय में तीस पाँच लड़की हैं।	ᱵᱤᱨᱫᱟᱹᱜᱲ ᱨᱮ ᱯᱮ ᱜᱮᱞ ᱢᱚᱬᱮ ᱜᱚᱴᱟᱝ ᱠᱩᱲᱤ ᱜᱤᱫᱽᱨᱟᱹ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.60(model:ᱵᱤᱨᱫᱟᱹᱜᱟᱲ ᱨᱮ ᱯᱮ ᱜᱚᱴᱟᱝ ᱢᱚᱬᱮ ᱜᱚᱴᱟᱝ ᱠᱩᱲᱤ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ ᱾); sat2hi_f1=0.33(model:चंडीगढ़ में साढ़े तीन लड़कियां हैं।)
मेज़ पर चालीस आठ चीनी हैं।	ᱴᱮᱵᱩᱞ ᱨᱮ ᱯᱩᱱ ᱜᱮᱞ ᱤᱨᱟᱹᱞ ᱜᱚᱴᱟᱝ ᱪᱤᱱᱤ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.44(model:ᱴᱮᱵᱤᱞ ᱨᱮ ᱢᱮᱱᱟᱜ ᱟ ᱜᱮᱞ ᱯᱮ ᱜᱚᱴᱟᱝ ᱪᱤᱱᱤᱡ ᱾); sat2hi_f1=0.55(model:टेबल पर चार-आठ चीनी हैं।)
विद्यालय में तीस पाँच पेंसिल हैं।	ᱵᱤᱨᱫᱟᱹᱜᱲ ᱨᱮ ᱯᱮ ᱜᱮᱞ ᱢᱚᱬᱮ ᱜᱚᱴᱟᱝ ᱯᱮᱱᱥᱤᱞ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.47(model:ᱵᱤᱨᱫᱟᱹᱜᱟᱲ ᱨᱮ ᱯᱮᱹᱥᱤ ᱢᱚᱬᱮ ᱜᱚᱴᱟᱝ ᱯᱮᱱᱥᱤᱞ ᱢᱮᱱᱟᱜᱼᱟ ᱾); sat2hi_f1=0.50(model:चंडीगढ़ में साढ़े तीन पेंसिल हैं।)
मेरे पास बीस पाँच गाय हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱠᱩᱲᱤ ᱢᱚᱬᱮ ᱜᱚᱴᱟᱝ ᱜᱟᱭ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।	hi2sat_f1=0.59(model:ᱤᱧ ᱴᱷᱮᱱ ᱵᱟᱨ ᱥᱟᱭ ᱢᱚᱬᱮ ᱜᱚᱴᱟᱝ ᱜᱳ ᱢᱮᱱᱟᱜᱼᱟ ᱾)
मेरे पास चालीस चार मेज़ हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱯᱩᱱ ᱜᱮᱞ ᱯᱩᱱ ᱜᱚᱴᱟᱝ ᱴᱮᱵᱩᱞ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।	hi2sat_f1=0.50(model:ᱤᱧ ᱴᱷᱮᱱ ᱯᱮᱼ4 ᱜᱚᱴᱟᱝ ᱴᱮᱵᱤᱞ ᱢᱮᱱᱟᱜᱼᱟ ᱾); sat2hi_f1=0.55(model:मेरे पास चौदह टेबल हैं।)
मेज़ पर बीस आठ बहन हैं।	ᱴᱮᱵᱩᱞ ᱨᱮ ᱠᱩᱲᱤ ᱤᱨᱟᱹᱞ ᱜᱚᱴᱟᱝ ᱵᱚᱦᱮᱱ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.35(model:ᱴᱮᱵᱤᱞ ᱨᱮ ᱵᱟᱨ ᱜᱮᱞ ᱜᱚᱴᱟᱝ ᱵᱳᱭᱫᱤ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ ᱾); sat2hi_f1=0.46(model:टेबल पर लड़कियों की आठ बहनें हैं।)
मेरे पास चालीस छः मेज़ हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱯᱩᱱ ᱜᱮᱞ ᱛᱩᱨᱩᱭ ᱜᱚᱴᱟᱝ ᱴᱮᱵᱩᱞ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।	hi2sat_f1=0.56(model:ᱤᱧ ᱴᱷᱮᱱ 40 ᱜᱚᱴᱟᱝ ᱛᱩᱨᱩᱭ ᱜᱚᱴᱟᱝ ᱴᱮᱵᱤᱞ ᱢᱮᱱᱟᱜᱼᱟ ᱾); sat2hi_f1=0.55(model:मेरे पास चार-छह टेबल हैं।)
विद्यालय में आठ कुत्ता हैं।	ᱵᱤᱨᱫᱟᱹᱜᱲ ᱨᱮ ᱤᱨᱟᱹᱞ ᱜᱚᱴᱟᱝ ᱦᱚᱨᱚᱜ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.40(model:ᱵᱤᱨᱫᱟᱹᱜᱟᱲ ᱨᱮ 8 ᱜᱚᱴᱟᱝ ᱜᱳᱲᱤᱭᱟᱹ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ ᱾); sat2hi_f1=0.55(model:इस पोशाक में आठ कपड़े हैं।)
विद्यालय में दो नारियल हैं।	ᱵᱤᱨᱫᱟᱹᱜᱲ ᱨᱮ ᱵᱟᱨ ᱜᱚᱴᱟᱝ ᱱᱟᱨᱤᱭᱟᱞ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.15(model:ᱵᱤᱨᱫᱟᱹᱜᱟᱲ ᱨᱮ ᱵᱟᱨᱭᱟ ᱱᱟᱨᱠᱮᱞ ᱢᱮᱱᱟᱜᱼᱟ ᱾); sat2hi_f1=0.60(model:दो नारियल के बीज हैं।)
विद्यालय में पचास चिड़िया हैं।	ᱵᱤᱨᱫᱟᱹᱜᱲ ᱨᱮ ᱢᱚᱬᱮ ᱜᱮᱞ ᱜᱚᱴᱟᱝ ᱪᱤᱲᱤᱡ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.40(model:ᱵᱤᱨᱫᱟᱹᱜᱟᱲ ᱨᱮ ᱢᱚᱬᱮ ᱜᱚᱴᱟᱝ ꯎꯆꯦꯛ ᱢᱮᱱᱟᱜᱼᱟ ᱾); sat2hi_f1=0.36(model:लद्दाख में पाँच हजार चीतियाँ हैं।)
विद्यालय में चालीस सात काग़ज़ हैं।	ᱵᱤᱨᱫᱟᱹᱜᱲ ᱨᱮ ᱯᱩᱱ ᱜᱮᱞ ᱮᱭᱟᱭ ᱜᱚᱴᱟᱝ ᱠᱟᱜᱚᱡᱽ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.22(model:ᱵᱤᱨᱫᱟᱹᱜᱟᱲ ᱨᱮ ᱜᱮᱞ ᱯᱮ ᱥᱟᱭ ᱥᱟᱭ ᱥᱟᱭ ᱟᱭ ᱾); sat2hi_f1=0.46(model:चंडीगढ़ में चार सौ सात पेपर हैं।)
विद्यालय में तीन भेड़ हैं।	ᱵᱤᱨᱫᱟᱹᱜᱲ ᱨᱮ ᱯᱮ ᱜᱚᱴᱟᱝ ᱵᱷᱮᱲ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.15(model:ᱵᱤᱨᱫᱟᱹᱜᱟᱲ ᱨᱮ ᱯᱮᱭᱟ ᱢᱮᱲᱟ ᱢᱮᱱᱟᱜᱼᱟ ᱾); sat2hi_f1=0.60(model:गढ़ में तीन बाड़ हैं।)
मेरे पास बीस आठ चाँद हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱠᱩᱲᱤ ᱤᱨᱟᱹᱞ ᱜᱚᱴᱟᱝ ᱪᱟᱸᱫᱚ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।	hi2sat_f1=0.47(model:ᱤᱧ ᱴᱷᱮᱱ 20 ᱜᱚᱴᱟᱝ 8 ᱜᱚᱴᱟᱝ ᱪᱚᱱᱫᱨ ᱢᱮᱱᱟᱜᱼᱟ ᱾); sat2hi_f1=0.46(model:मेरे पास आठ महीने की लड़की है।)
मेरे पास अठारह घोड़ा हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱜᱮᱞ ᱤᱨᱟᱹᱞ ᱜᱚᱴᱟᱝ ᱜᱷᱚᱲᱟ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।	hi2sat_f1=0.62(model:ᱤᱧ ᱴᱷᱮᱱ ᱜᱮᱞ ᱜᱮᱞ ᱜᱚᱴᱟᱝ ᱜᱳᱲᱟ ᱢᱮᱱᱟᱜᱼᱟ ᱾); sat2hi_f1=0.60(model:मेरे पास आठ घोड़े हैं।)
मेरे पास चालीस दो छात्र हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱯᱩᱱ ᱜᱮᱞ ᱵᱟᱨ ᱜᱚᱴᱟᱝ ᱯᱟᱹᱴᱷᱩᱣᱟᱹ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।	hi2sat_f1=0.35(model:ᱤᱧ ᱴᱷᱮᱱ ᱵᱟᱨ ᱦᱚᱲ ᱥᱮᱪᱮᱫᱤᱭᱟᱹ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ ᱾); sat2hi_f1=0.67(model:मेरे पास चौदह बारह छात्र हैं।)
यह एक दोस्त है।	ᱱᱚᱣᱟ ᱫᱚ ᱢᱤᱫ ᱜᱟᱛᱮ ᱠᱟᱱᱟ।	hi2sat_f1=0.60(model:ᱱᱚᱶᱟ ᱫᱚ ᱢᱤᱫ ᱜᱟᱛᱮ ᱾)
मेज़ पर सोलह कुर्सी हैं।	ᱴᱮᱵᱩᱞ ᱨᱮ ᱜᱮᱞ ᱛᱩᱨᱩᱭ ᱜᱚᱴᱟᱝ ᱠᱩᱨᱥᱤ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.40(model:ᱴᱮᱵᱤᱞ ᱨᱮ ᱛᱩᱨᱩᱭ ᱜᱚᱴᱟᱝ ᱪᱤᱨ ᱢᱮᱱᱟᱜᱼᱟ ᱾); sat2hi_f1=0.60(model:टेबल पर सोलह कुर्सियाँ हैं।)
मेज़ पर पाँच शिक्षक हैं।	ᱴᱮᱵᱩᱞ ᱨᱮ ᱢᱚᱬᱮ ᱜᱚᱴᱟᱝ ᱥᱟᱦᱟᱸ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.53(model:ᱴᱮᱵᱤᱞ ᱨᱮ ᱢᱚᱬᱮ ᱜᱚᱴᱟᱝ ᱥᱮᱪᱮᱫᱤᱭᱟᱹ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ ᱾); sat2hi_f1=0.60(model:टेबल पर पाँच शहंशाह हैं।)
यह एक लड़की है।	ᱱᱚᱣᱟ ᱫᱚ ᱢᱤᱫ ᱠᱩᱲᱤ ᱜᱤᱫᱽᱨᱟᱹ ᱠᱟᱱᱟ।	hi2sat_f1=0.50(model:ᱱᱚᱶᱟ ᱫᱚ ᱢᱤᱫᱴᱟᱝ ᱠᱩᱲᱤ ᱜᱤᱫᱽᱨᱟᱹ ᱾)
यह एक कुत्ता है।	ᱱᱚᱣᱟ ᱫᱚ ᱢᱤᱫ ᱦᱚᱨᱚᱜ ᱠᱟᱱᱟ।	hi2sat_f1=0.18(model:ᱱᱚᱶᱟ ᱫᱚ ᱢᱤᱫᱴᱟᱝ ᱜᱳᱲ ᱠᱟᱱᱟ ᱾)
मेज़ पर चालीस तीन छात्र हैं।	ᱴᱮᱵᱩᱞ ᱨᱮ ᱯᱩᱱ ᱜᱮᱞ ᱯᱮ ᱜᱚᱴᱟᱝ ᱯᱟᱹᱴᱷᱩᱣᱟᱹ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.35(model:ᱴᱮᱵᱤᱞ ᱨᱮ ᱯᱮ ᱦᱚᱲ ᱥᱮᱪᱮᱫᱤᱭᱟᱹ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ ᱾); sat2hi_f1=0.55(model:टेबल पर चौदह छात्र हैं।)
मेरे पास चौदह दूध हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱜᱮᱞ ᱯᱩᱱ ᱜᱚᱴᱟᱝ ᱫᱩᱫᱷ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।	hi2sat_f1=0.62(model:ᱤᱧ ᱴᱷᱮᱱ ᱜᱮᱞ ᱯᱮ ᱜᱚᱴᱟᱝ دودھ ᱢᱮᱱᱟᱜᱼᱟ ᱾)
विद्यालय में सोलह मेज़ हैं।	ᱵᱤᱨᱫᱟᱹᱜᱲ ᱨᱮ ᱜᱮᱞ ᱛᱩᱨᱩᱭ ᱜᱚᱴᱟᱝ ᱴᱮᱵᱩᱞ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.40(model:ᱵᱤᱨᱫᱟᱹᱜᱟᱲ ᱨᱮ ᱛᱩᱨᱩᱭ ᱜᱚᱴᱟᱝ ᱴᱮᱵᱤᱞ ᱢᱮᱱᱟᱜᱼᱟ ᱾); sat2hi_f1=0.60(model:चंडीगढ़ में सोलह टेबल हैं।)
मेरे पास नब्बे लड़का हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱟᱨᱮ ᱜᱮᱞ ᱜᱚᱴᱟᱝ ᱠᱚᱲᱟ ᱜᱤᱫᱽᱨᱟᱹ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।	hi2sat_f1=0.25(model:ᱤᱧᱟᱹᱜ ᱱᱟᱶᱟᱱ ᱠᱚᱲᱟ ᱜᱤᱫᱽᱨᱟᱹ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ ᱾); sat2hi_f1=0.40(model:मेरे नौ दस बेटे हैं।)
मेज़ पर दस पिता हैं।	ᱴᱮᱵᱩᱞ ᱨᱮ ᱜᱮᱞ ᱜᱚᱴᱟᱝ ᱟᱯᱟᱛ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.53(model:ᱴᱮᱵᱤᱞ ᱨᱮ ᱜᱮᱞ ᱜᱚᱴᱟᱝ ᱵᱟᱵᱟ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ ᱾)
विद्यालय में नौ भाई हैं।	ᱵᱤᱨᱫᱟᱹᱜᱲ ᱨᱮ ᱟᱨᱮ ᱜᱚᱴᱟᱝ ᱵᱟᱭ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.40(model:ᱵᱤᱨᱫᱟᱹᱜᱟᱲ ᱨᱮ 9 ᱜᱚᱴᱟᱝ ᱵᱚᱭᱦᱟ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ ᱾); sat2hi_f1=0.50(model:नौ नहीं हैं।)
मेज़ पर सौ मछली हैं।	ᱴᱮᱵᱩᱞ ᱨᱮ ᱢᱤᱫ ᱥᱟᱭ ᱜᱚᱴᱟᱝ ᱢᱟᱪᱷᱤ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ।	hi2sat_f1=0.40(model:ᱴᱮᱵᱤᱞ ᱨᱮ ᱥᱟᱭ ᱜᱚᱴᱟᱝ ᱢᱤᱥ ᱢᱮᱱᱟᱜᱼᱟ ᱾); sat2hi_f1=0.55(model:टेबल पर एक सौ मछलियाँ हैं।)
मेरे पास चालीस पाँच माँ हैं।	ᱤᱧ ᱴᱷᱮᱱ ᱯᱩᱱ ᱜᱮᱞ ᱢᱚᱬᱮ ᱜᱚᱴᱟᱝ ᱟᱫᱟᱢ ᱢᱮᱱᱟᱜᱼᱟ ᱠᱚᱣᱟ।	hi2sat_f1=0.24(model:ᱤᱧᱟᱹᱜ ᱯᱮᱼ ᱢᱚᱬᱮ ᱜᱚᱴᱟᱝ ᱟᱭᱳ ᱢᱮᱱᱟᱜ ᱠᱚᱣᱟ ᱾)
वह एक पहाड़ है।	ᱱᱚᱶᱟ ᱫᱚ ᱢᱤᱫ ᱯᱟᱦᱟᱲ ᱠᱟᱱᱟ।	hi2sat_f1=0.20(model:ᱩᱱᱤ ᱫᱚ ᱢᱤᱫᱴᱟᱝ ᱵᱩᱨᱩ ᱾); sat2hi_f1=0.50(model:यह एक पर्वत है।)
गाय कहाँ है?	ᱜᱟᱭ ᱚᱠᱟᱨᱮ ᱢᱮᱱᱟᱜᱼᱟ?	hi2sat_f1=0.22(model:ᱜᱳᱣ ᱫᱚ ᱪᱮᱫ ᱴᱷᱟᱶ ᱨᱮ ᱢᱮᱱᱟᱜᱼᱟ?)
